"","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000204174",3.63435703959079,-15.2417878370823,2.35362686817499e-21,1.50963370752054e-18,36.9253855837887,"NPY4R"
"ENSG00000205838",4.57515992783992,15.2217749265343,2.4953246479896e-21,1.58100118002014e-18,38.1956111257892,"TTC23L"
"ENSG00000161149",4.58773349796935,15.2003861101299,2.65634909743625e-21,1.66274651817112e-18,38.1512580503619,"TUBA3FP"
"ENSG00000141665",4.79515114133683,15.1651274310136,2.94514332401353e-21,1.81732700038778e-18,38.1388442211016,"FBXO15"
"ENSG00000260329",4.94531541982952,15.1618838232269,2.97326086601535e-21,1.81732700038778e-18,38.1407685771234,"AC007541.1"
"ENSG00000159618",5.45331565318842,15.1283010485141,3.28087761038613e-21,1.98203157406978e-18,37.7054299235864,"ADGRG5"
"ENSG00000273702",4.9784060639325,15.1125217186272,3.43637380650248e-21,2.05210764072448e-18,37.994856625181,"AC091271.1"
"ENSG00000277363",5.58146388710408,15.1032351079593,3.53136053385287e-21,2.07005984199946e-18,37.5486285730978,"SRCIN1"
"ENSG00000108852",5.41162665949379,15.1018145033433,3.54612399310836e-21,2.07005984199946e-18,37.6772080235752,"MPP2"
"ENSG00000131437",5.70099210388315,15.0072222829478,4.68421217175747e-21,2.70403954634986e-18,37.1981263962345,"KIF3A"
"ENSG00000130477",5.40040239118226,15.0017758816629,4.7600446655154e-21,2.71761934672733e-18,37.3287225805386,"UNC13A"
"ENSG00000163531",5.72829692834884,14.9426439108502,5.66805400707434e-21,3.20084867264718e-18,36.8144969264082,"NFASC"
"ENSG00000176490",5.27953803110784,14.911652590399,6.2122198445225e-21,3.45739964501122e-18,37.2179336188346,"DIRAS1"
"ENSG00000142224",3.42852983634142,-14.9093098674055,6.25544840880499e-21,3.45739964501122e-18,35.8655300008498,"IL19"
"ENSG00000133958",5.16943948772763,14.8690513151419,7.04785887221047e-21,3.85436273522972e-18,37.1395422219874,"UNC79"
"ENSG00000136854",5.85611347618036,14.834466518,7.80951980167286e-21,4.22641449766783e-18,36.3597286801667,"STXBP1"
"ENSG00000121653",5.65909091413312,14.8206485898854,8.13670001515094e-21,4.35808363491909e-18,36.5838597431296,"MAPK8IP1"
"ENSG00000168772",5.36833723301001,14.7400845940577,1.03412021250527e-20,5.4823144408672e-18,36.6267807053769,"CXXC4"
"ENSG00000166257",5.24545475540078,14.733418866613,1.05487602444403e-20,5.53586151252173e-18,36.7191941268939,"SCN3B"
"ENSG00000259623",5.61850017328365,14.7150771878352,1.11419541843924e-20,5.78869087695922e-18,36.4999148168764,"AC125257.1"
"ENSG00000166313",5.83138120604479,14.6682153577506,1.28158658698496e-20,6.59243064754621e-18,35.8911982402145,"APBB1"
"ENSG00000230910",4.15823458442015,14.6611774722038,1.30884201808971e-20,6.66662531449343e-18,36.3251393202175,"AL391807.1"
"ENSG00000248672",3.23289857308695,-14.6239831752202,1.46295519417686e-20,7.37925962701599e-18,34.9214491211794,"LY75-CD302"
"ENSG00000268049",4.70721999842765,14.5912751078638,1.61363347725707e-20,8.06103016128979e-18,36.4396755869868,"AC012313.2"
"ENSG00000128536",5.35093885735674,14.5872277214351,1.6333418258409e-20,8.0817415986203e-18,36.2044890484902,"CDHR3"
"ENSG00000220205",5.96598620942716,14.5840693502288,1.64889057522761e-20,8.0817415986203e-18,35.4459839927715,"VAMP2"
"ENSG00000280120",5.17222476462861,14.5689995171478,1.72517157635261e-20,8.37659477362837e-18,36.3570852764615,"AC073857.1"
"ENSG00000102078",5.5708979782175,14.5639439919269,1.75155535351838e-20,8.42595433673091e-18,36.0974993692298,"SLC25A14"
"ENSG00000184205",5.83596835709405,14.5556256618727,1.79586042422708e-20,8.55982866791686e-18,35.5811128068018,"TSPYL2"
"ENSG00000279862",3.69553879768645,-14.5366377395955,1.90129893145242e-20,8.98000769860719e-18,34.2779493945203,"AC092964.1"
"ENSG00000230844",5.30736749922176,14.5262969537218,1.96133822149215e-20,9.1801230594057e-18,36.174217003043,"ZNF674-AS1"
"ENSG00000127585",5.33162374059116,14.5061301053907,2.0840162143929e-20,9.64301960478564e-18,35.9370430871259,"FBXL16"
"ENSG00000180354",5.78758118642188,14.5040098783659,2.09735769207525e-20,9.64301960478564e-18,35.5467192269364,"MTURN"
"ENSG00000008056",5.45246339347448,14.4982470977434,2.13405898340792e-20,9.72569301964691e-18,35.8659224512135,"SYN1"
"ENSG00000087258",5.59876074058982,14.4686846744392,2.33282746387072e-20,1.05391059180817e-17,35.5672972440326,"GNAO1"
"ENSG00000164638",5.62367272448125,14.447448283235,2.48710980772145e-20,1.11392502543414e-17,35.4097608859539,"SLC29A4"
"ENSG00000104863",5.34666938163594,14.4358563951236,2.57564834457087e-20,1.14371994951996e-17,35.8386727335174,"LIN7B"
"ENSG00000072832",5.74212741638835,14.3270199656875,3.57992556505812e-20,1.57619875260195e-17,34.9666166452233,"CRMP1"
"ENSG00000114631",5.72190759441572,14.3241275073904,3.61145975035169e-20,1.57672083924178e-17,34.9693940878657,"PODXL2"
"ENSG00000166924",5.24769251585515,14.3089159597063,3.78199326368629e-20,1.63741398351298e-17,35.447449625536,"NYAP1"
"ENSG00000278052",2.23899885092562,14.3007284759966,3.87713741970631e-20,1.66473386366464e-17,34.4030236776597,"AC104985.2"
"ENSG00000099957",4.84805660303771,14.264050732308,4.334050958363e-20,1.84566625812124e-17,35.4828558910406,"P2RX6"
"ENSG00000135519",5.1284213652416,14.2608286420543,4.37671087315909e-20,1.84867997320412e-17,35.3664555603243,"KCNH3"
"ENSG00000139910",5.23136794606829,14.2412251882847,4.64558815107778e-20,1.94642650646045e-17,35.2331962199214,"NOVA1"
"ENSG00000178498",5.82532242637891,14.225491961032,4.87345208492831e-20,2.02556263696292e-17,34.6566478970923,"DTX3"
"ENSG00000164199",5.15496695702912,14.2142473821266,5.04321955996994e-20,2.07948753189427e-17,35.187242280575,"ADGRV1"
"ENSG00000055118",5.60935733530942,14.1681505569331,5.80421558181e-20,2.37442690029415e-17,34.5951591507649,"KCNH2"
"ENSG00000184905",5.11593729268672,14.1384648405419,6.35492952927855e-20,2.57940631846983e-17,34.9481535273318,"TCEAL2"
"ENSG00000258404",3.77590400024484,-14.1351903686147,6.41883270675566e-20,2.58514755385104e-17,33.2863287722828,"LINC02320"
"ENSG00000103723",5.20839743866493,14.1178018874082,6.76925443715926e-20,2.70530650021671e-17,34.8527075909197,"AP3B2"
"ENSG00000059915",5.7006851346418,14.0805691955021,7.58622876669541e-20,2.98587067685525e-17,34.3090005030871,"PSD"
"ENSG00000196132",4.79793119212959,14.0248201175037,9.00040220278296e-20,3.51584132363448e-17,34.7459043718746,"MYT1"
"ENSG00000273820",5.4527793254511,14.0138466904254,9.30881066395537e-20,3.60917872563535e-17,34.403880981922,"USP27X"
"ENSG00000137098",5.05739845769048,14.0051441571224,9.5609946446669e-20,3.67949567236314e-17,34.6699351312156,"SPAG8"
"ENSG00000167740",5.7317762647262,13.9563072941495,1.11103179511154e-19,4.24180905716706e-17,33.972130767028,"CYB5D2"
"ENSG00000105409",5.27239247260958,13.952358560722,1.12462014873758e-19,4.24180905716706e-17,34.2666555184451,"ATP1A3"
"ENSG00000149926",4.58465729515693,13.9517562501215,1.12670756801989e-19,4.24180905716706e-17,34.5160381489764,"TLCD3B"
"ENSG00000110318",5.59688965551436,13.9405642549376,1.16621781651549e-19,4.34394488793946e-17,34.0264399392652,"CEP126"
"ENSG00000099622",6.18239739088027,13.9393580035328,1.17055911828064e-19,4.34394488793946e-17,32.9432402482142,"CIRBP"
"ENSG00000196557",5.84028952194415,13.9354103757324,1.18488146357102e-19,4.36591003960063e-17,33.6397062833832,"CACNA1H"
"ENSG00000133878",5.2495130128721,13.9162687271788,1.25688838347868e-19,4.59861824473601e-17,34.1728591175527,"DUSP26"
"ENSG00000130714",5.79534649076137,13.8772628079802,1.41765208602905e-19,5.1505382152135e-17,33.6707364382691,"POMT1"
"ENSG00000145198",5.27655881423951,13.8644288702837,1.47498298454001e-19,5.32161569297164e-17,33.9628807725265,"VWA5B2"
"ENSG00000139890",4.96676067648181,13.8600718925511,1.49497578925422e-19,5.35654980378716e-17,34.247409737194,"REM2"
"ENSG00000102409",5.77158401684196,13.8536310512144,1.52503496267254e-19,5.42682646922529e-17,33.5025711506308,"BEX4"
"ENSG00000229797",2.69164247300712,13.8240460437519,1.67117310134812e-19,5.88950613634729e-17,32.7920928981261,"AC140481.1"
"ENSG00000158301",5.62063094866407,13.8227811789734,1.67772819836663e-19,5.88950613634729e-17,33.6488468217563,"GPRASP2"
"ENSG00000224046",4.63626166667257,13.8054429286536,1.77025427994561e-19,6.17260341344258e-17,34.0648221381222,"AC005076.1"
"ENSG00000234390",5.10065352361615,13.801017845874,1.7946862162485e-19,6.2160751785983e-17,34.0457198909383,"USP27X-AS1"
"ENSG00000175662",5.89757667957655,13.7935060583266,1.83694551400708e-19,6.3073932386209e-17,33.189568775996,"TOM1L2"
"ENSG00000101353",5.06292346125347,13.7920361630174,1.84533197110978e-19,6.3073932386209e-17,34.0258921857408,"MROH8"
"ENSG00000230834",3.77757079015214,-13.7847108774533,1.88770825468008e-19,6.41006501069599e-17,33.0758420771623,"AC068580.2"
"ENSG00000274828",5.31958063696659,13.77427329666,1.9497984108047e-19,6.57791082045114e-17,33.8379066677324,"AC068473.5"
"ENSG00000227045",3.4208924715971,13.7692790544357,1.98023567357877e-19,6.63749446355558e-17,33.0329115280622,"AL589765.1"
"ENSG00000256806",5.30675799728512,13.7606140168599,2.03419135840387e-19,6.77463960477656e-17,33.825678388378,"C17orf100"
"ENSG00000177453",4.92026822846929,13.750312179328,2.10028126550768e-19,6.95019190243222e-17,33.9016562058122,"NIM1K"
"ENSG00000122735",4.59386476710882,13.7441457329229,2.1408778416723e-19,7.03969413836979e-17,33.8993278498563,"DNAI1"
"ENSG00000121104",5.67188610610603,13.7303321712627,2.2347285059626e-19,7.30208080495478e-17,33.3230097505002,"FAM117A"
"ENSG00000156042",5.27747650431714,13.7242538452631,2.27733565587322e-19,7.39479354157734e-17,33.6580097783571,"CFAP70"
"ENSG00000259802",4.88075421412096,13.6819413994486,2.59765264671499e-19,8.38251214952983e-17,33.7124587902916,"AC012640.2"
"ENSG00000184702",5.69894783805197,13.657778009031,2.80068511235031e-19,8.98190088438568e-17,33.004904150803,"SEPTIN5"
"ENSG00000167971",4.56146925161024,13.6316440951299,3.03842847886119e-19,9.65666719647898e-17,33.5428147086966,"CASKIN1"
"ENSG00000174938",6.03211113831931,13.6298139380953,3.05582458339666e-19,9.65666719647898e-17,32.3092505747951,"SEZ6L2"
"ENSG00000108840",5.96792253512374,13.6273047949775,3.07983874537251e-19,9.65666719647898e-17,32.5330274828752,"HDAC5"
"ENSG00000174871",5.26589929322686,13.6267229416475,3.08543472035938e-19,9.65666719647898e-17,33.2773951133481,"CNIH2"
"ENSG00000196632",5.05405251025499,13.5951091947956,3.40548978960528e-19,1.05145883031817e-16,33.3897834710229,"WNK3"
"ENSG00000212479",3.48341896392276,-13.5937232337772,3.4202668191818e-19,1.05145883031817e-16,32.327374427599,"U3"
"ENSG00000166165",5.95186652778828,13.5510196398899,3.90886004391506e-19,1.19459361600919e-16,32.1936477280835,"CKB"
"ENSG00000010310",5.664134912464,13.5339194480226,4.12382172452055e-19,1.25291832675872e-16,32.5742362178939,"GIPR"
"ENSG00000259609",1.87791469008217,13.5283823412635,4.19596353973635e-19,1.26742494036897e-16,31.1761099647331,"AC027807.1"
"ENSG00000132535",5.74509939881839,13.5232611507965,4.26382419374182e-19,1.28047816278418e-16,32.5115886072437,"DLG4"
"ENSG00000176809",5.36689959730197,13.5000316206207,4.58587480558644e-19,1.36927896350252e-16,32.9121960805545,"LRRC37A3"
"ENSG00000270175",4.89131561827826,13.4967300869487,4.63360566623204e-19,1.37562485019097e-16,33.1367544562681,"AC023509.3"
"ENSG00000130294",5.62812509623854,13.4948682710593,4.66074386301937e-19,1.37581981056425e-16,32.4036372051329,"KIF1A"
"ENSG00000107954",5.57730203227828,13.4838817881945,4.82419577891288e-19,1.41602411015616e-16,32.4890251470767,"NEURL1"
"ENSG00000092096",5.82914101240198,13.4645419420615,5.12616703484696e-19,1.49338435371227e-16,32.036166944887,"SLC22A17"
"ENSG00000231585",1.68852729213819,13.4633594423455,5.14524000682326e-19,1.49338435371227e-16,29.0760789943751,"AC034228.2"
"ENSG00000278012",2.54109022086435,13.4497831882221,5.36943604897274e-19,1.54979822493517e-16,31.7764478463955,"AL031658.2"
"ENSG00000179292",5.090107277839,13.4326053415935,5.66735267363309e-19,1.62674939671786e-16,32.8125380325813,"TMEM151A"
"ENSG00000112379",5.89114735972767,13.4157953594629,5.97510315501628e-19,1.70566213909734e-16,31.8182911204727,"ARFGEF3"
"ENSG00000151729",5.80654380046779,13.4086056757842,6.11184684903146e-19,1.7351633398611e-16,32.1397543568135,"SLC25A4"
"ENSG00000174684",5.76047586913772,13.3682600123515,6.94018674557104e-19,1.95962207706195e-16,32.0621986027431,"B4GAT1"
"ENSG00000010626",5.61332517898968,13.36168733961,7.08552556907878e-19,1.98984538062659e-16,32.1899009754151,"LRRC23"
"ENSG00000231980",2.95237099552416,13.35113197101,7.32541238056975e-19,2.04615309043076e-16,31.554526378197,"AC011899.1"
"ENSG00000264575",5.245324232461,13.3439547288604,7.49320913368134e-19,2.0799687044689e-16,32.5667304904022,"LINC00526"
"ENSG00000159239",5.55183631856523,13.3425482381745,7.52654495207595e-19,2.0799687044689e-16,32.3023207798702,"AC005041.1"
"ENSG00000141258",5.90602768755526,13.3403260370485,7.57952068727972e-19,2.08352602003667e-16,31.7104824967343,"SGSM2"
"ENSG00000102466",5.3956544702202,13.3171512134676,8.15501880978108e-19,2.22992551180719e-16,32.2410184192784,"FGF14"
"ENSG00000188760",5.44321785997438,13.3152971271047,8.20293084886153e-19,2.2312830854542e-16,32.2825996827013,"TMEM198"
"ENSG00000109339",5.54794614419225,13.2952955952364,8.73828633291108e-19,2.36452566739616e-16,32.0415764816983,"MAPK10"
"ENSG00000205667",3.54410373162077,-13.2636402841559,9.65887808421694e-19,2.6000899066705e-16,31.4291307710054,"ARSH"
"ENSG00000230487",5.40469053541045,13.2579432237429,9.83470727279963e-19,2.63377516314965e-16,32.134587714319,"PSMG3-AS1"
"ENSG00000229770",2.25561153654326,13.2436632050879,1.02898166228069e-18,2.741523758058e-16,31.1749755106003,"AL022337.1"
"ENSG00000198932",5.672381628856,13.2370957314716,1.05062287742119e-18,2.78490107007861e-16,31.6503617006451,"GPRASP1"
"ENSG00000155961",5.01157445961215,13.2276232670018,1.08265132423664e-18,2.85523182230407e-16,32.2111325689921,"RAB39B"
"ENSG00000161664",5.07782192785163,13.2201838555676,1.10849756614907e-18,2.90863043190448e-16,32.2133830384251,"ASB16"
"ENSG00000249684",4.84095513901991,13.1616834718334,1.33479092235926e-18,3.4848104311685e-16,32.0624498966163,"AC106795.2"
"ENSG00000125650",5.32990653791018,13.1518678063154,1.3771104821513e-18,3.57731989948444e-16,31.9137145826827,"PSPN"
"ENSG00000108666",5.68247441539102,13.150282243805,1.38407290182993e-18,3.5775185841628e-16,31.5646251440391,"C17orf75"
"ENSG00000178796",4.63709165262243,13.1474023030065,1.39681042108304e-18,3.59256874341327e-16,32.0487599577299,"RIIAD1"
"ENSG00000198934",5.33422586369589,13.1402084187566,1.42914893658837e-18,3.65763565770996e-16,31.7795226986399,"MAGEE1"
"ENSG00000125841",5.81465437169778,13.1344890888113,1.45539919419861e-18,3.70655930075464e-16,31.1949489002489,"NRSN2"
"ENSG00000130226",5.31055076232714,13.1140587674865,1.55322217344598e-18,3.93639535605914e-16,31.5801725184865,"DPP6"
"ENSG00000188573",4.94746439898927,13.0850104644812,1.70389238881433e-18,4.29728277516795e-16,31.7702499663775,"FBLL1"
"ENSG00000100417",5.75583087872167,13.082664929183,1.71668612493714e-18,4.30863337850165e-16,31.1945966042433,"PMM1"
"ENSG00000004139",5.55432441862837,13.0808473289716,1.72666709966117e-18,4.31284915845176e-16,31.4632480265173,"SARM1"
"ENSG00000158445",4.99536079015439,13.0563644821975,1.86698092622182e-18,4.64101086320232e-16,31.6460267995639,"KCNB1"
"ENSG00000100228",5.6437667735706,13.0474844856968,1.92068037674894e-18,4.72552259128894e-16,31.1754997946485,"RAB36"
"ENSG00000160716",4.86668356868761,13.0472522524835,1.92210554129951e-18,4.72552259128894e-16,31.6816035597145,"CHRNB2"
"ENSG00000065609",5.13662355864928,13.0462505611113,1.92826498316444e-18,4.72552259128894e-16,31.5444668555052,"SNAP91"
"ENSG00000135447",5.39695240657513,13.0262707056219,2.0553851168308e-18,5.01340273989799e-16,31.1913521710295,"PPP1R1A"
"ENSG00000245468",4.65367713534108,13.0160343627054,2.12376779010564e-18,5.15599213865179e-16,31.6183791691813,"LINC02447"
"ENSG00000135093",5.66521223040217,13.0048399414088,2.2011918338188e-18,5.31910328066148e-16,31.1132570183316,"USP30"
"ENSG00000204950",5.1065378357226,12.9998419344851,2.23667657640732e-18,5.37982846530861e-16,31.4144171029083,"LRRC10B"
"ENSG00000271148",1.93474609290802,12.9915297307068,2.29697898921537e-18,5.49941227676015e-16,29.9086272601097,"AC023762.1"
"ENSG00000100918",5.68429170105018,12.9876488829724,2.32569446635305e-18,5.54262065618837e-16,30.8583007823296,"REC8"
"ENSG00000087903",5.65951969112809,12.9809096820033,2.3764261898413e-18,5.6376642131057e-16,30.9395250263411,"RFX2"
"ENSG00000177432",5.46003366146735,12.9782561729705,2.39670757637334e-18,5.65993388285911e-16,31.1391762074687,"NAP1L5"
"ENSG00000170464",5.57406059879197,12.9757827167572,2.4157705850471e-18,5.67913778169851e-16,31.0837262367971,"DNAJC18"
"ENSG00000164398",5.03260186367177,12.9450828894496,2.66555917164673e-18,6.2381288830511e-16,31.2968545348876,"ACSL6"
"ENSG00000148798",5.17449669464135,12.9355643673706,2.74819988388786e-18,6.40268954114395e-16,31.1321775180541,"INA"
"ENSG00000144583",5.098940783087,12.8913918866877,3.16701373266471e-18,7.3454924761992e-16,31.0601227756689,"MARCH4"
"ENSG00000165995",5.30187689610671,12.8683461301546,3.41061034622294e-18,7.87532666345186e-16,30.9090151302306,"CACNB2"
"ENSG00000260686",5.07678530532968,12.8630807664054,3.46887829702367e-18,7.97442933821097e-16,31.1004280788418,"AC008669.1"
"ENSG00000060709",5.22633000473386,12.8577282688099,3.52914379737293e-18,8.07723069818119e-16,30.8252494793382,"RIMBP2"
"ENSG00000236464",2.10642349198891,12.856012587328,3.5486847000843e-18,8.08633179421842e-16,29.9120655817792,"LINC02559"
"ENSG00000101489",5.06938010964232,12.8473095895645,3.64950857046082e-18,8.25638565317006e-16,30.9393684782173,"CELF4"
"ENSG00000259120",5.52026116725258,12.8468344129699,3.65509623942163e-18,8.25638565317006e-16,30.614500075069,"SMIM6"
"ENSG00000280068",3.01281203986406,12.8222829388245,3.95590396708187e-18,8.8971876496005e-16,30.1910686636419,"AC138965.3"
"ENSG00000171817",5.26639552036903,12.816127212789,4.03517831919398e-18,9.03636441359501e-16,30.8091565401627,"ZNF540"
"ENSG00000053108",5.08194387042328,12.8076627216174,4.14681886193841e-18,9.24189400970564e-16,30.7861136124142,"FSTL4"
"ENSG00000063180",5.58088067348651,12.8064897313451,4.16253454646633e-18,9.24189400970564e-16,30.4961251106121,"CA11"
"ENSG00000272106",5.46712192865411,12.7918911721468,4.36324622929457e-18,9.6463018977349e-16,30.5606582466591,"AL691432.2"
"ENSG00000171160",5.54836554194602,12.7855526538579,4.45341722189634e-18,9.80393382823739e-16,30.5142802710246,"MORN4"
"ENSG00000268235",1.74949309916065,12.7484822242765,5.01988627478711e-18,1.10043532287042e-15,27.9559687431778,"TCP11X1"
"ENSG00000272368",4.88157439111169,12.7427697199311,5.11344881681362e-18,1.11623579759973e-15,30.7628374434127,"AC074032.1"
"ENSG00000169169",5.57908010551558,12.7185489167057,5.53017423521792e-18,1.20215344023645e-15,30.2126638591566,"CPT1C"
"ENSG00000279146",2.16072323690261,12.6901074876288,6.06365685258663e-18,1.30846074146047e-15,29.5156911185884,"AC063926.2"
"ENSG00000013523",5.81439634117993,12.6898060543533,6.06958152773556e-18,1.30846074146047e-15,29.8279599312931,"ANGEL1"
"ENSG00000105662",5.75270051562683,12.6838599310199,6.18765808754077e-18,1.32840325735576e-15,29.8812754358814,"CRTC1"
"ENSG00000214309",5.14222132577574,12.6706820613339,6.45769655033956e-18,1.38067146739235e-15,30.4697515714041,"MBLAC1"
"ENSG00000266916",4.88431894403061,12.6632260351668,6.61573735370187e-18,1.40866401014027e-15,30.4815196910945,"ZNF793-AS1"
"ENSG00000153933",5.64040340471885,12.6450076497578,7.01857609342023e-18,1.48595118325846e-15,29.9716995714555,"DGKE"
"ENSG00000249695",4.24850858194059,12.6442473947659,7.03591621591371e-18,1.48595118325846e-15,30.3847119207021,"AC026369.1"
"ENSG00000250222",4.73553953167452,12.6411000195337,7.10816508853253e-18,1.49513202028186e-15,30.439708836489,"AC008443.5"
"ENSG00000153132",5.05891028254406,12.6371195294121,7.20061490762029e-18,1.50847075367139e-15,30.256832286317,"CLGN"
"ENSG00000158423",5.15306885867489,12.6222867132323,7.55596819658477e-18,1.57655731600548e-15,30.2653781634082,"RIBC1"
"ENSG00000272323",5.06938534858766,12.6165217930744,7.69882437261262e-18,1.59993888581886e-15,30.3063848660142,"AC026801.2"
"ENSG00000269437",1.94695843063078,12.6114251607164,7.82739585833956e-18,1.62017738814412e-15,28.7510702908026,"NXF2B"
"ENSG00000243069",4.29665429265835,12.5844354424126,8.54539488793742e-18,1.76177557939643e-15,30.1996420032249,"ARHGEF26-AS1"
"ENSG00000076351",5.47241634483734,12.5824891346823,8.59967984671491e-18,1.76595955239615e-15,29.9152089062328,"SLC46A1"
"ENSG00000179314",5.43815963363662,12.5798569995488,8.67364905558648e-18,1.77413686233835e-15,29.8789841419276,"WSCD1"
"ENSG00000166770",5.51942748687406,12.5698985865375,8.95937953635081e-18,1.82539452718263e-15,29.7876383710028,"ZNF667-AS1"
"ENSG00000063015",4.82020768791378,12.5658706259552,9.0776405004073e-18,1.84226458811782e-15,30.1355489894299,"SEZ6"
"ENSG00000166922",5.93831979547467,12.5564547204966,9.3602933466215e-18,1.89223611101313e-15,28.8368638626666,"SCG5"
"ENSG00000258057",4.79670911154193,12.5508338760499,9.53325308100019e-18,1.91973112624141e-15,30.1506675529282,"BCDIN3D-AS1"
"ENSG00000112530",5.14900432706233,12.5302235364611,1.01956084085217e-17,2.04518393535264e-15,29.9161018514535,"PACRG"
"ENSG00000227300",3.76193670445519,-12.5158008991704,1.06866398832958e-17,2.13543726344905e-15,29.35637831574,"KRT16P2"
"ENSG00000184194",5.41834003738338,12.5104734373042,1.08740133167442e-17,2.16026593695082e-15,29.707212275572,"GPR173"
"ENSG00000109472",6.11209236257587,12.5099091463284,1.08940538838418e-17,2.16026593695082e-15,28.2884754131976,"CPE"
"ENSG00000145087",4.58732503038716,12.5062810851256,1.10237988750162e-17,2.17768230704408e-15,30.0058559430743,"STXBP5L"
"ENSG00000205847",3.87046488416255,-12.5049328666702,1.10724108240025e-17,2.17900012102358e-15,29.3781361982554,"OR7E91P"
"ENSG00000248668",4.44571134751911,12.4898930695104,1.16296294709383e-17,2.28002177182312e-15,29.8799137441911,"OXCT1-AS1"
"ENSG00000090971",5.73651460203912,12.4822732365004,1.19226895566973e-17,2.32868952341598e-15,29.1963688255805,"NAT14"
"ENSG00000005379",5.669133415406,12.4763158345601,1.21570101105217e-17,2.36556293364062e-15,29.2719005590191,"TSPOAP1"
"ENSG00000278238",4.40051473254334,12.461823356723,1.27466900761748e-17,2.47105050827458e-15,29.7960914113079,"AL359513.1"
"ENSG00000009830",5.77973812093081,12.4504764934019,1.32285236566192e-17,2.55492460243864e-15,29.1313599726167,"POMT2"
"ENSG00000158560",5.36666931335171,12.4401882556218,1.36813253631939e-17,2.63259102933103e-15,29.4433651014766,"DYNC1I1"
"ENSG00000253642",2.93267894132868,12.4268949842097,1.42896983572047e-17,2.73950918247311e-15,28.8131398441051,"AF279873.3"
"ENSG00000156298",5.63087373703943,12.4255000317614,1.43551059390365e-17,2.74193078660552e-15,29.0286891753236,"TSPAN7"
"ENSG00000076344",5.45369718183003,12.4129935528261,1.49552248357103e-17,2.84609432642671e-15,29.2820054988157,"RGS11"
"ENSG00000276923",3.16792584485201,-12.4094258978431,1.5131027463337e-17,2.86904160886938e-15,28.6694545308781,"AL139351.1"
"ENSG00000258789",4.70172046351769,12.4005502370948,1.55775206779739e-17,2.94296185201257e-15,29.6655989328641,"AL162171.1"
"ENSG00000261963",3.15899641532599,12.3928952527236,1.59733050973961e-17,3.00680106170332e-15,28.8719106324478,"CCDC92B"
"ENSG00000116675",5.29081055293774,12.3820476451325,1.65516528671929e-17,3.10442084137957e-15,29.3025789752656,"DNAJC6"
"ENSG00000235106",5.72907172417385,12.3770979489081,1.6822546368331e-17,3.14387976266283e-15,28.9259199617246,"BRD3OS"
"ENSG00000251144",3.85791424699977,-12.3669733101068,1.73907202436365e-17,3.23841390515373e-15,28.9529884879576,"AC113346.1"
"ENSG00000280187",5.23860215155376,12.3521431699404,1.82582124723214e-17,3.38781132423923e-15,29.3496020868846,"AC022107.1"
"ENSG00000186648",5.22369534958096,12.3497844008733,1.84001712917677e-17,3.40200177684164e-15,29.3037107668744,"CARMIL3"
"ENSG00000120251",4.80541145214949,12.3421445051524,1.88676801773688e-17,3.47606899267737e-15,29.4239431758783,"GRIA2"
"ENSG00000271824",5.05373406770448,12.3297549983679,1.9651529546988e-17,3.60172888593038e-15,29.2284126943189,"SMIM32"
"ENSG00000129535",5.08050982592544,12.3291846447149,1.96883974978679e-17,3.60172888593038e-15,29.3875758102286,"NRL"
"ENSG00000174456",5.60154763037073,12.3239958566468,2.00270349572536e-17,3.65082306726018e-15,28.9596878807974,"C12orf76"
"ENSG00000224281",5.05731287724987,12.2989054090292,2.1749589447212e-17,3.94255255158333e-15,29.3000251509131,"SLC25A5-AS1"
"ENSG00000250994",2.68671918713447,12.2984929761693,2.17791234997193e-17,3.94255255158333e-15,28.1219390098948,"AC005355.1"
"ENSG00000121410",4.48213059409913,12.2891335583049,2.24603657225992e-17,4.05175639149972e-15,29.2595724215573,"A1BG"
"ENSG00000155816",5.09949620084813,12.2874142648358,2.25878325625844e-17,4.06065139431318e-15,29.0992618082929,"FMN2"
"ENSG00000186469",5.7380501291618,12.2824864209561,2.29572490051027e-17,4.11283074072794e-15,28.4647387749855,"GNG2"
"ENSG00000239881",3.27818530727806,12.2581133686972,2.48762935000405e-17,4.4413159879763e-15,28.5376174552064,"RPS27P25"
"ENSG00000164898",5.47115848945627,12.240859927516,2.63321847289146e-17,4.68514495002065e-15,28.8073518620756,"FMC1"
"ENSG00000214198",4.65786000905515,12.2178508800839,2.84088788168849e-17,5.03738870325065e-15,29.0601485460017,"TTC41P"
"ENSG00000267470",4.68485619938821,12.2041845470637,2.97200206136819e-17,5.25195221416065e-15,29.0281967538596,"ZNF571-AS1"
"ENSG00000165943",5.83005274628359,12.1985677176184,3.02764973186477e-17,5.33215302268822e-15,28.2296609661419,"MOAP1"
"ENSG00000233932",3.23079496339609,12.187774992671,3.13755367065164e-17,5.50704268260254e-15,28.3387324201261,"CTXN2"
"ENSG00000239093",3.57217089220652,-12.1815554338441,3.20271293586646e-17,5.6024830932662e-15,28.2411382307572,"AC068299.1"
"ENSG00000168280",5.42295374017554,12.1779693681678,3.24090295877677e-17,5.65026417182176e-15,28.4577356018818,"KIF5C"
"ENSG00000011347",5.7807825280014,12.1600496963539,3.43875745031719e-17,5.97515734360466e-15,27.8762532038633,"SYT7"
