"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000162738",-0.372269040716487,5.69646192830116,-5.18634989693868,3.20477003032356e-06,3.41414171401923e-05,3.63102702047129,"VANGL2"
"ENSG00000173852",-0.15744167086585,5.87273362557131,-5.18594097648123,3.2094855317308e-06,3.41831921516076e-05,3.15245711414513,"DPY19L1"
"ENSG00000177565",-0.117771909496168,6.03430648484381,-5.18548156648432,3.21479141009404e-06,3.42326855749182e-05,2.80188815151802,"TBL1XR1"
"ENSG00000267881",-1.16501843887769,2.32848271232589,-5.1852111354594,3.21791874655307e-06,3.42519464368815e-05,4.39107414636415,"AC243967.1"
"ENSG00000066294",-0.453772255601917,5.56517330832017,-5.18385226612229,3.23367848968854e-06,3.44126448695777e-05,3.85588096119813,"CD84"
"ENSG00000251453",-1.00881356067182,2.19949043472233,-5.18343528424563,3.23852974143737e-06,3.44572136364196e-05,4.38528701311055,"HAUS1P1"
"ENSG00000254417",-1.82868544275954,3.59053151422084,-5.1819536603525,3.25582531348681e-06,3.46341417561208e-05,4.16626886471665,"LINC02584"
"ENSG00000121895",-0.814092159122136,5.01594992545247,-5.17995083561658,3.27934975551477e-06,3.48701058530525e-05,4.3585078039648,"TMEM156"
"ENSG00000197622",-0.141014042904519,6.02288628707617,-5.17864247528088,3.29480759401298e-06,3.50058146706238e-05,2.83824711374507,"CDC42SE1"
"ENSG00000182866",-0.593870050449806,5.54651488238366,-5.17778214773108,3.30501116218197e-06,3.51070435330203e-05,3.96984576736206,"LCK"
"ENSG00000167208",-0.505772503446795,5.36831551221009,-5.17766160982628,3.30644323685555e-06,3.51150760277174e-05,4.0566495959819,"SNX20"
"ENSG00000162739",-0.782694445674746,5.3048868823378,-5.17714310446986,3.31261041538378e-06,3.5166195651992e-05,4.24171854266345,"SLAMF6"
"ENSG00000198060",-0.112926665654029,5.81748096902089,-5.17684105650343,3.31620823877077e-06,3.51971977195294e-05,3.16136774403431,"MARCH5"
"ENSG00000197147",-0.158130854282266,5.7184897038821,-5.17538222524535,3.33363925952891e-06,3.53605337055053e-05,3.34917045434475,"LRRC8B"
"ENSG00000250050",-1.63886424670794,3.28822561241272,-5.17527302651737,3.33494765780613e-06,3.53671913887854e-05,4.21373101481343,"MTND4P9"
"ENSG00000170632",-0.143655258845515,5.79888591283365,-5.17497793665392,3.33848589867448e-06,3.53902665537102e-05,3.2197880974856,"ARMC10"
"ENSG00000136514",-0.450063823557681,5.61088599167458,-5.17479663126112,3.34066165334768e-06,3.54061068009028e-05,3.76859049794968,"RTP4"
"ENSG00000114346",-0.404492945804524,5.77575126124109,-5.17455752766806,3.34353315051455e-06,3.54293129312325e-05,3.53709997315098,"ECT2"
"ENSG00000086827",-0.137268864977629,5.67432052181491,-5.17406126876661,3.34950069619015e-06,3.54853097817829e-05,3.39980177662991,"ZW10"
"ENSG00000069869",-0.228374598169733,5.61079397446749,-5.17353819775534,3.35580201438007e-06,3.55375739614966e-05,3.57526239701172,"NEDD4"
"ENSG00000222881",-1.04545039891242,2.22915056639042,-5.17302392179402,3.36200876232561e-06,3.55824886178288e-05,4.35043423996237,"Y_RNA"
"ENSG00000262001",-0.546723285416373,5.23670897182595,-5.17298265290829,3.36250732235238e-06,3.55824886178288e-05,4.15866906780287,"DLGAP1-AS2"
"ENSG00000242861",-0.652171586423242,5.42949704419405,-5.17292337229274,3.36322360541072e-06,3.55824886178288e-05,4.07675419118837,"AL591895.1"
"ENSG00000151490",-0.546370403992055,5.21905301838944,-5.17290317237329,3.3634677137883e-06,3.55824886178288e-05,4.15999923270273,"PTPRO"
"ENSG00000186470",-0.242849319703056,5.85122324850769,-5.17239306011283,3.36963801483323e-06,3.56366154385934e-05,3.23466556505883,"BTN3A2"
"ENSG00000100558",-1.24187565818498,5.72042726662032,-5.17236680029106,3.36995595430206e-06,3.56366154385934e-05,4.20719875284502,"PLEK2"
"ENSG00000093009",-0.563319782402357,5.36219922208021,-5.17209809566518,3.37321098036261e-06,3.56637776299876e-05,4.06930208273432,"CDC45"
"ENSG00000211665",-1.82646923580307,3.24726033513839,-5.17052432632736,3.39233752800004e-06,3.58368247112066e-05,4.29391731152443,"IGLV3-16"
"ENSG00000115415",-0.227810533847453,6.10713033097026,-5.16978516260514,3.40135765633615e-06,3.59102084286301e-05,2.76875940595744,"STAT1"
"ENSG00000259680",-1.79041486231714,3.29490130486967,-5.16935301510398,3.40664215569257e-06,3.5958692920937e-05,4.26521553717413,"AC136428.1"
"ENSG00000204267",-0.219147206946057,5.86262925037532,-5.16905089423232,3.41034143078963e-06,3.59904283354143e-05,3.20070052052148,"TAP2"
"ENSG00000143851",-0.407720418900199,5.48480932122382,-5.16877345381278,3.41374199397345e-06,3.60189990972576e-05,3.85253018647928,"PTPN7"
"ENSG00000223806",-1.03854499265299,2.22270675525675,-5.16822400894262,3.42048634999898e-06,3.60828320462634e-05,4.33440092582637,"LINC00114"
"ENSG00000229689",-0.829921955948168,5.05526864110251,-5.16612286134987,3.44639888251726e-06,3.63045838488041e-05,4.30812492146251,"AC009237.3"
"ENSG00000103005",-0.120878422319955,5.89140093181029,-5.16472164091441,3.46378686702875e-06,3.6465568974592e-05,3.00371601131561,"USB1"
"ENSG00000109586",-0.323699022834608,5.87650341340621,-5.1571241340518,3.55958044005372e-06,3.7375594620564e-05,3.20735995066176,"GALNT7"
"ENSG00000102359",-0.650518167899128,5.69207911048878,-5.15616274585311,3.57188658109486e-06,3.7474010617795e-05,3.77850115800405,"SRPX2"
"ENSG00000101846",-0.257610753317292,5.7948873705671,-5.1561281384762,3.57233034917071e-06,3.7474010617795e-05,3.29536669840208,"STS"
"ENSG00000144560",-0.213222497413567,5.84943257469853,-5.15611024223612,3.57255985275318e-06,3.7474010617795e-05,3.14991865781917,"VGLL4"
"ENSG00000175183",-0.275355210298364,5.57738351771379,-5.15496120642243,3.58732565931292e-06,3.76137068221884e-05,3.58984770869268,"CSRP2"
"ENSG00000162923",-0.0941180826346306,6.0178969627163,-5.15482786245571,3.5890430966648e-06,3.76165311769463e-05,2.6875006646957,"WDR26"
"ENSG00000135046",-0.354734511504223,6.13245911810492,-5.15422018869062,3.59688004173175e-06,3.76910660928059e-05,2.83582518392633,"ANXA1"
"ENSG00000165434",-0.253548546520102,5.81231637048367,-5.15412046804466,3.59816771062679e-06,3.76969560874983e-05,3.24927679976188,"PGM2L1"
"ENSG00000100344",-1.24250671657106,4.96418815595751,-5.1537435199369,3.60303925349266e-06,3.77327759274254e-05,4.27142926551761,"PNPLA3"
"ENSG00000250548",-1.82397858046191,4.21338264632356,-5.15294844842582,3.61333577850861e-06,3.78253570494935e-05,3.88848468393256,"LINC01303"
"ENSG00000100078",-2.13036336415551,3.55541182433083,-5.15238639888362,3.62063204077589e-06,3.78788395180167e-05,4.24913362752683,"PLA2G3"
"ENSG00000232533",-0.297295202399006,5.48115561402269,-5.15213261288738,3.62393132299076e-06,3.79057233651423e-05,3.70705586944563,"AC093673.1"
"ENSG00000065989",-0.234076978423897,5.813199804189,-5.15194389657344,3.62638660169041e-06,3.79166201050169e-05,3.22346193207408,"PDE4A"
"ENSG00000249395",-2.37834167026734,3.62318556096292,-5.15194035340118,3.62643271551428e-06,3.79166201050169e-05,4.27893110077378,"CASC9"
"ENSG00000235579",-1.18795261438534,3.53250463383325,-5.15171110497644,3.62941757482e-06,3.79401932962169e-05,3.83068949214657,"AC007283.2"
"ENSG00000092853",-0.736167434694089,5.11753720098211,-5.15009282604506,3.65055679897213e-06,3.81534958627636e-05,4.20764002303864,"CLSPN"
"ENSG00000134690",-0.37069281929054,5.53560310769992,-5.14858627170522,3.67034552524248e-06,3.83526008484408e-05,3.70315829303791,"CDCA8"
"ENSG00000263718",-2.10897019291307,3.90562695217258,-5.148362448557,3.67329445909327e-06,3.83756968284198e-05,4.00035491905236,"SEPTIN9-DT"
"ENSG00000247774",-0.450760024127895,5.36300848616174,-5.14798687950562,3.6782479305139e-06,3.84197211463448e-05,3.92305948195782,"PCED1B-AS1"
"ENSG00000042980",-0.743114870704892,5.83746322328171,-5.14740127537472,3.68598473049384e-06,3.84927941081562e-05,3.69526793123108,"ADAM28"
"ENSG00000186522",-0.16970224962974,5.88750773421157,-5.14729553000732,3.68738350865403e-06,3.84996629438527e-05,3.01260278152839,"SEPTIN10"
"ENSG00000254827",-0.780229395778242,5.21962172102707,-5.14588076139802,3.70614812451273e-06,3.8687807848289e-05,4.17511329151032,"SLC22A18AS"
"ENSG00000262823",-1.27413425449989,4.63344326741174,-5.14497721808034,3.71818132504658e-06,3.88056232546143e-05,4.16127838334165,"AC127521.1"
"ENSG00000104728",-0.144074752317748,5.75873120882039,-5.14474273958058,3.7213103415995e-06,3.88304795114401e-05,3.16799113159257,"ARHGEF10"
"ENSG00000117308",-0.348884570999621,5.88923526597024,-5.14383001127924,3.73351502057056e-06,3.89421881908699e-05,3.22367801680872,"GALE"
"ENSG00000121858",-0.323770450085195,5.96557987950797,-5.14360772568456,3.73649330685133e-06,3.89654302015564e-05,3.04791765957348,"TNFSF10"
"ENSG00000117523",-0.129020993577782,6.08519404042152,-5.14275945081723,3.74788039970157e-06,3.90763351968885e-05,2.55086018107807,"PRRC2C"
"ENSG00000125775",-0.585123345181368,5.88669823265317,-5.14253295202718,3.75092665426731e-06,3.91002494774887e-05,3.47686709403172,"SDCBP2"
"ENSG00000141316",-1.94494772915516,3.50963445530826,-5.14183801727063,3.76028827440363e-06,3.91821133189664e-05,4.15709453838736,"SPACA3"
"ENSG00000163638",-0.352797642561671,5.75845664359096,-5.14161042414292,3.76335922922404e-06,3.92062493272721e-05,3.37920941886588,"ADAMTS9"
"ENSG00000137709",-2.33768702510023,5.15711721611729,-5.13908942345597,3.79754112446499e-06,3.95464925998104e-05,4.01148157364541,"POU2F3"
"ENSG00000103335",-0.328770029503048,6.04496702671475,-5.13901781220372,3.79851654244097e-06,3.95487231354665e-05,2.92082570164502,"PIEZO1"
"ENSG00000129515",-0.135427109028176,5.91593077410885,-5.13854358979934,3.80498216076118e-06,3.96035036848974e-05,2.88239356040454,"SNX6"
"ENSG00000257275",-1.46030542631662,2.57364230915995,-5.13852010898832,3.80530258295815e-06,3.96035036848974e-05,4.23522788770325,"AL139020.1"
"ENSG00000184669",-0.564773292198286,5.32826499085457,-5.1381027643764,3.81100215561966e-06,3.96548780278517e-05,3.98843125041957,"OR7E14P"
"ENSG00000182185",-0.19747463284989,5.34525536739481,-5.13771023224835,3.81637053922292e-06,3.97027863425686e-05,3.71825140466382,"RAD51B"
"ENSG00000115107",-0.628238780106263,5.83204993688084,-5.13651609604443,3.83274770604599e-06,3.98492243986218e-05,3.55164182326127,"STEAP3"
"ENSG00000213694",-0.327325485657004,5.69250009133861,-5.13581232175322,3.84243210999574e-06,3.99419203366784e-05,3.43540577150421,"S1PR3"
"ENSG00000253616",-2.57570786869256,4.29077989106445,-5.13542706697824,3.84774367104603e-06,3.99605411134148e-05,3.99378329675161,"AC107959.3"
"ENSG00000188921",-0.387170489134637,5.5020901089737,-5.13541874164729,3.84785853328764e-06,3.99605411134148e-05,3.69580813604485,"HACD4"
"ENSG00000132530",-0.559717127440332,5.58700120799489,-5.13534903011777,3.84882045605843e-06,3.99605411134148e-05,3.75711526839267,"XAF1"
"ENSG00000142606",-1.44871911267277,5.12201677326047,-5.1353477333546,3.84883835184062e-06,3.99605411134148e-05,4.20856500284118,"MMEL1"
"ENSG00000117724",-0.583123231944125,5.7225513333894,-5.13426968108795,3.86374422263088e-06,4.01067366912432e-05,3.62287016932872,"CENPF"
"ENSG00000225506",-1.73136149523826,4.15437857329285,-5.13421778145439,3.86446325357746e-06,4.01067366912432e-05,3.83012216642864,"CYP4A22-AS1"
"ENSG00000159166",-0.605924251217542,6.08174340826994,-5.13230528500621,3.89105153086538e-06,4.03746137876133e-05,3.21809011745682,"LAD1"
"ENSG00000072274",-0.230744316690372,5.96803362843062,-5.13191311930038,3.89652577934278e-06,4.04233427196435e-05,2.90286386476538,"TFRC"
"ENSG00000153786",-0.214767437400127,5.9987390463394,-5.13109104817374,3.90802569990196e-06,4.05345512502907e-05,2.82481875499958,"ZDHHC7"
"ENSG00000092929",-0.562180117469076,5.8709872317785,-5.13002937749993,3.9229268143318e-06,4.06705396559802e-05,3.43839526596375,"UNC13D"
"ENSG00000143437",-0.0995335532204997,5.89302464425726,-5.12789838708404,3.95300539134941e-06,4.09601998608232e-05,2.84025713017928,"ARNT"
"ENSG00000068489",-0.5929445929952,5.43127147364579,-5.12745723691964,3.95926045548007e-06,4.10168330416772e-05,3.87862089005852,"PRR11"
"ENSG00000165891",-1.04301901877441,5.08814452230671,-5.12709554232643,3.96439618732783e-06,4.10618499833393e-05,4.19256139834853,"E2F7"
"ENSG00000091527",-0.123981911760435,6.06283515380866,-5.12635658687789,3.9749090693636e-06,4.11472701853829e-05,2.53506225107553,"CDV3"
"ENSG00000110723",-0.329122358296832,5.54188943792172,-5.12634885384382,3.97501922971161e-06,4.11472701853829e-05,3.56556035494202,"EXPH5"
"ENSG00000114861",-0.113480133912532,5.96520793547323,-5.1248468728697,3.99647265767135e-06,4.13281728615958e-05,2.71492562305208,"FOXP1"
"ENSG00000137462",-0.367743669535443,5.68718432235818,-5.12359763201077,4.01440287206411e-06,4.14888177472088e-05,3.41611193765922,"TLR2"
"ENSG00000156966",-0.608170051473222,5.78615911924791,-5.12275742123453,4.02650683434909e-06,4.15890926584041e-05,3.54320563631468,"B3GNT7"
"ENSG00000162368",-0.124992713783992,6.11560827469376,-5.12225888260248,4.0337056864045e-06,4.16551670108248e-05,2.40769667934045,"CMPK1"
"ENSG00000224367",-1.02697091747264,4.55304040260816,-5.12093789778198,4.05284189548717e-06,4.18209879793056e-05,4.11827155977493,"OACYLP"
"ENSG00000061273",-0.164021587629115,6.03309801012309,-5.12034865579668,4.06140663459961e-06,4.1899587032166e-05,2.63443494654891,"HDAC7"
"ENSG00000223703",-1.04750138595354,2.2344406657745,-5.12021056353054,4.06341640590666e-06,4.19097517313713e-05,4.1742023413369,"AC027612.1"
"ENSG00000120370",-0.167432386991402,5.59656083557286,-5.11847662346101,4.08873533510022e-06,4.21480467459915e-05,3.34270882044561,"GORAB"
"ENSG00000198561",-0.151960046297533,6.2066788964164,-5.11826639380045,4.09181563518801e-06,4.2165059281747e-05,2.22703565663036,"CTNND1"
"ENSG00000137819",-0.520130497445581,5.54597695791847,-5.11678533347308,4.11358105353687e-06,4.23705372830005e-05,3.6962983211477,"PAQR5"
"ENSG00000152766",-1.35312430913045,5.52436151882695,-5.11534901853043,4.1347977186824e-06,4.25553250151397e-05,4.12669969252997,"ANKRD22"
"ENSG00000049323",-0.332260395213296,6.01485827286244,-5.11438468279555,4.14910288605471e-06,4.26771909210228e-05,2.8745867337066,"LTBP1"
"ENSG00000169026",-0.415380531932432,5.57346742902022,-5.11389851692256,4.15633323335959e-06,4.27430991302383e-05,3.57964318599705,"SLC49A3"
"ENSG00000104774",-0.135095527244074,5.98245105664861,-5.11360278380328,4.16073749421189e-06,4.27688064461724e-05,2.67386377464763,"MAN2B1"
"ENSG00000111801",-0.221490827328805,5.75882288036055,-5.11355025502259,4.16152026912974e-06,4.27688064461724e-05,3.13801440007463,"BTN3A3"
"ENSG00000002549",-0.167965175461212,5.98526446653318,-5.11350962498686,4.16212583038549e-06,4.27688064461724e-05,2.70384066827274,"LAP3"
"ENSG00000274825",-1.57171679289474,3.92308351218008,-5.11081288568547,4.2025132662522e-06,4.31496787025429e-05,3.73715283068713,"AL023803.2"
"ENSG00000163216",-1.80261593672364,3.07701905731061,-5.10984871534859,4.21704645705579e-06,4.32817921038871e-05,4.13734976571168,"SPRR2D"
"ENSG00000115112",-0.916562361385663,5.70654401351599,-5.10950142629283,4.2222933421954e-06,4.33270843966858e-05,3.81247749226205,"TFCP2L1"
"ENSG00000186432",-0.118839247042099,5.98430838231606,-5.10916001247451,4.22745772561333e-06,4.3371512376879e-05,2.62859505740735,"KPNA4"
"ENSG00000235939",-1.17690737364552,2.5288382160121,-5.10836654394992,4.23948412072088e-06,4.34777256233582e-05,4.12182912833132,"AL138760.1"
"ENSG00000225526",-0.613534931195082,5.19343635339045,-5.10818809123057,4.24219351597747e-06,4.34969255830064e-05,3.99350406841752,"MKRN2OS"
"ENSG00000227214",-1.43009919297182,4.08162337344467,-5.10702027252195,4.25996627425213e-06,4.36705382424024e-05,3.78314283022994,"HCG15"
"ENSG00000117013",-0.828025218053462,5.23420007573633,-5.10671623567956,4.26460534797749e-06,4.36996166965858e-05,4.0475264435721,"KCNQ4"
"ENSG00000189052",-2.94005109864676,4.23235214534058,-5.10504666882105,4.29016877883772e-06,4.39281491398768e-05,4.11216667548138,"CGB5"
"ENSG00000054277",-0.427948061268028,5.43139127939981,-5.10487057881878,4.2928737405568e-06,4.39471846929828e-05,3.6838416432194,"OPN3"
"ENSG00000124813",-0.529032619639953,5.65661667639044,-5.10414657537667,4.30401298141161e-06,4.40525394870486e-05,3.54370777071679,"RUNX2"
"ENSG00000224879",-1.35449193500843,2.48843702091031,-5.10226787850315,4.33305072557866e-06,4.43148262591956e-05,4.11447210379794,"AC011754.1"
"ENSG00000077420",-0.390099344119418,5.55792531086784,-5.10193413988345,4.33822922339578e-06,4.43416016274453e-05,3.52179173438121,"APBB1IP"
"ENSG00000140968",-0.457152756550773,5.72489402782757,-5.1003794926378,4.36243247460411e-06,4.45802157328053e-05,3.40158577136761,"IRF8"
"ENSG00000273305",-0.880957265936646,4.58344834656754,-5.09821251227389,4.39639053626348e-06,4.48919170442282e-05,4.07379712031661,"AC009237.15"
"ENSG00000139629",-0.659661948110868,5.73130163340328,-5.09765837151633,4.40511597733979e-06,4.49633389954246e-05,3.5648626335138,"GALNT6"
"ENSG00000188015",-0.71200515625119,5.13623934800414,-5.09728375524875,4.41102429582089e-06,4.50148018591786e-05,4.01468466103006,"S100A3"
"ENSG00000158715",-0.62481639408915,5.72534725739624,-5.0971288008081,4.41347046278024e-06,4.503091995744e-05,3.54388589153035,"SLC45A3"
"ENSG00000142945",-0.458404422529139,5.55074791419077,-5.09678221967181,4.41894655058454e-06,4.50779401313704e-05,3.57365140706186,"KIF2C"
"ENSG00000223044",-0.951184350121867,2.15791077317326,-5.09571987627025,4.43577358658496e-06,4.52407108200697e-05,4.09251146619247,"RNU6-130P"
"ENSG00000159314",-0.333939497916898,5.92649665097055,-5.09497451627464,4.4476173684881e-06,4.533480729104e-05,2.98739018349082,"ARHGAP27"
"ENSG00000118513",-0.780137758841907,5.16914268774334,-5.09472031733552,4.45166370445625e-06,4.53671510594979e-05,4.01282822936737,"MYB"
"ENSG00000050344",-0.343858797200415,5.82117148638685,-5.09412715584896,4.46111973475639e-06,4.54456891567713e-05,3.1454375631604,"NFE2L3"
"ENSG00000173120",-0.0902479882671665,6.03793656121547,-5.09369367060912,4.46804274275653e-06,4.55072912482205e-05,2.42132415260435,"KDM2A"
"ENSG00000185862",-0.413011613175696,5.57921648831874,-5.0933702838329,4.47321429839455e-06,4.55421077128729e-05,3.49376025529608,"EVI2B"
"ENSG00000137269",-0.201719068264906,5.79923622109051,-5.09219602868648,4.49204238695427e-06,4.57248374161094e-05,2.99004467368156,"LRRC1"
"ENSG00000118515",-0.240123809318445,5.95627909379548,-5.08929885987325,4.53882993467279e-06,4.61739515226141e-05,2.77004337802989,"SGK1"
"ENSG00000153283",-0.586183014846302,5.33541238466621,-5.08727843267331,4.57174206027438e-06,4.64814651662417e-05,3.81599643516726,"CD96"
"ENSG00000131747",-0.536563875250145,5.8160700627387,-5.08676128434519,4.58020391455955e-06,4.65583866517368e-05,3.3032175110818,"TOP2A"
"ENSG00000102900",-0.130935725072156,5.83851294667693,-5.0861749963579,4.58981570566928e-06,4.6637841809572e-05,2.82957981073917,"NUP93"
"ENSG00000249510",-1.04848329589531,2.23264762529328,-5.08492825036715,4.61032126976756e-06,4.68095820303896e-05,4.05679056276657,"AP003478.1"
