"","variable","R"
"638","RN7SKP7",NA
"639","FAM86C1",0.0375155141027797
"640","HNRNPA1P40",0.00691823139407315
"641","MATN3",0.266380752659169
"642","AL021578.1",-0.178371214967618
"643","AP001610.3",-0.168752389709196
"644","PIGA",-0.0354731764024401
"645","AP002512.1",-0.0983266646998483
"646","AP006565.1",0.104757424404951
"647","AC107074.1",-0.0850807217987156
"648","MNT",-0.00348252417811335
"649","AC009145.3",0.0181129417461326
"650","AL354794.2",0.0651770383269679
"651","MSANTD3",-0.0188458403294016
"652","AC104333.2",0.071914115381076
"653","WDR45BP1",0.157740524304461
"654","LINC01776",-0.0769376887134572
"655","AL139130.1",-0.0410703900891876
"656","OR2V2",-0.0139047922708199
"657","PLOD1",-0.0598717467660498
"658","SNCA-AS1",0.0110600331534531
"659","CLPSL2",0.0250500118324195
"660","PSMB3P2",-0.0707632877491015
"661","Y_RNA",-0.0684296380153615
"662","LINC002481",0.0357498673774373
"663","AL049636.1",0.126579307453855
"664","RNA5S10",NA
"665","RNU6-464P",-0.0120255633086145
"666","AC244502.3",0.280889452391238
"667","CD79B",0.735821826936762
"668","AC091812.2",-0.02304379023571
"669","SNORD42",-0.0213133792398422
"670","FARS2",0.22221967870007
"671","AC020656.2",0.0799746399782628
"672","DDX60L",-0.0240014491440993
"673","RN7SL802P",-0.043512738516474
"674","VNN2",0.443462976657434
"675","SH3D21",-0.245732439827178
"676","RNU6-1307P",-0.0756903102365739
"677","IGHJ1P",0.379005049424399
"678","LINC01219",-0.0835547004769661
"679","PRKAG2-AS1",0.347767710959451
"680","LINC01994",-0.0782846873656477
"681","RCN3",0.132993806302383
"682","PPP4C",-0.275362261142535
"683","COX6CP17",0.0584979074583787
"684","AC003101.3",NA
"685","AL121929.1",0.0385720066009591
"686","MIR638",NA
"687","JAKMIP3",0.267694537144768
"688","AL365440.1",-0.0993430899218152
"689","AC099494.1",0.147165546077644
"690","AC004233.2",0.0299552815629258
"691","ALDOA",-0.452571882424251
"692","AC023866.2",0.0774365249377482
"693","CTAGE6",0.0222335276852803
"694","NCEH1",0.0217262132849489
"695","SMARCC2",0.0350412199882357
"696","RFX4",0.262035222689178
"697","NRAP",0.0100349597069981
"698","NPM1P19",-0.038082290391774
"699","RCAN3",0.253081670616314
"700","RNU6-18P",0.0417466686458746
"701","GALC",-0.000353328403323875
"702","ZBTB21",0.219695620021677
"703","MIR548AM",-0.0195677838217991
"704","KBTBD8",0.733060888934451
"705","MIR574",-0.00419760354031944
"706","ZNF451",0.292517101592366
"707","AC012506.2",0.106201128296592
"708","AC007557.2",0.0333472033349511
"709","LCN6",0.549047513102479
"710","MED31",0.232144723314001
"711","RNF24",0.0875886182470731
"712","BCL7C",-0.120174454655027
"713","SNORD114-6",0.0482949948091701
"714","AC098851.1",0.13795969229952
"715","DROSHA",-0.00471668536155449
"716","AC087499.6",0.108230069777531
"717","MIR569",-0.170012088457461
"718","LEMD2",0.00127098696068898
"719","BTLA",0.820363858585034
"720","RNA5-8SP7",-0.0983266646998483
