"","variable","R"
"419","RPS6KB1",0.360415872507169
"420","AC068620.1",0.203054754068415
"421","ADIRF-AS1",0.0944421939802793
"422","GLI3",0.341712358830373
"423","MIR378D1",NA
"424","MTATP6P19",-0.00868567517466046
"425","OFD1P4Y",NA
"426","AC006001.2",-0.183582471328147
"427","KCNE4",0.493287257982485
"428","AL589987.1",0.193541442128486
"429","EIF1P5",-0.104090066624914
"430","HOXC13",0.036264683742014
"431","DAP3P1",0.0695212098579488
"432","TOLLIP-AS1",-0.191988701453424
"433","AC009065.8",-0.198233158925125
"434","FAM217B",0.353846950079175
"435","AC106786.2",0.202808033309852
"436","AC011396.1",0.128036879932896
"437","AC139143.1",0.0788122994461255
"438","AC067817.2",0.350792539418912
"439","FCGR2B",0.609925442730442
"440","LAMTOR4",-0.119768375814024
"441","PHYKPL",0.170022622970725
"442","U3",-0.0559947724813098
"443","VN1R7P",-0.0870403940044636
"444","AC034234.1",0.0700922237214245
"445","KIAA1328",0.443827253264804
"446","KRT8P10",-0.060880028730403
"447","AC133473.1",0.0943207356899355
"448","RNU7-90P",0.0572982722351634
"449","NME1-NME2",-0.0746577939766963
"450","AC007274.2",NA
"451","PHLDA2",-0.393738224460079
"452","CBL",0.418489127935736
"453","ASS1P2",0.0746348034027741
"454","AC022690.1",-0.147000425882071
"455","RLN1",0.290336722578569
"456","AC093801.2",-0.00289035385340805
"457","IGHV1-12",0.562923029413192
"458","RN7SL193P",0.0256735201532889
"459","AC245128.2",-0.011696122374775
"460","KRT8P50",0.0156203712776086
"461","CLN6",-0.0863942687147107
"462","EFS",0.333714198128653
"463","PPIAP27",-0.0803193364030991
"464","AC103592.1",0.158400139886784
"465","ERRFI1",-0.110659470047207
"466","AL049874.2",-0.0846127019000066
"467","EVPL",-0.243096908525765
"468","AC015878.2",-0.0882824789396366
"469","GRAMD4P8",-0.00408595963837846
"470","AC120024.4",-0.0518585181506443
"471","SMIM2",-0.0985928504339795
"472","AC073257.1",-0.0794824503274853
"473","SPON1-AS1",0.116179588092991
"474","IL27RA",0.547630161704974
"475","CHMP1B2P",0.0918086532614202
"476","AC068787.1",-0.138753903750607
"477","SRGAP2-AS1",0.144426482857209
"478","WDR70",0.195060170334149
"479","AC073612.1",0.095497120391939
"480","OR10H1",0.0529569963097428
"481","BRDT",0.12639923839845
"482","OTUD1",0.457757349977258
"483","AL162724.2",-0.00482616980374399
"484","TTC5",0.220376399255124
"485","PDCD6",-0.314582709202762
"486","AC137675.1",-0.0734617902973616
"487","MIR6131",0.0599192018549383
"488","AC008267.7",-0.174862097467198
"489","AC068308.1",0.203591304647555
"490","LINC02747",0.0141241983218527
"491","MRPS11",0.108937616138051
"492","RPL7P22",0.0225824920838989
"493","RNA5SP442",-0.0440769246868451
"494","EPB41L2",0.568698487455846
"495","AL772337.3",-0.226649063864145
"496","EPHA3",0.546939429558758
"497","CENPBD1P1",0.188885383251836
"498","C2orf27A",0.0454559479104357
"499","RNU6ATAC25P",-0.0276965247776515
"500","WWC2-AS2",0.0700217272085762
"501","HMGB1P46",-0.126612453850592
"502","AC109329.1",-0.0278370178973038
"503","DIO1",0.215737424932453
"504","C1orf35",-0.362183509815065
"505","LDHA",-0.248991023467973
"506","LINC02826",-0.137280469178597
"507","RN7SL446P",-0.0151306209148625
"508","Metazoa_SRP",0.0815769215127814
"509","XCL1",0.597430556039378
"510","MIR4740",-0.180075837981931
"511","AL033527.3",-0.179747646886823
"512","UBE3A",0.23460110218556
"513","DNMT3A",0.229489286187049
"514","PPIAP16",0.137356340537214
"515","AL662844.3",0.107184979716094
"516","AC087857.1",-0.0368253510816041
"517","PDE5A",0.435803214989883
"518","AC061997.1",NA
"519","RN7SL648P",0.0486570288433915
"520","LINC01730",0.00935478926604505
"521","RNU6-1045P",0.0375083220653411
"522","AC110774.1",0.00598106246792817
"523","ZNF304",0.368652903115361
"524","AL359258.3",0.0321429477855047
"525","AC104316.2",0.0631703622235537
"526","ATP6AP2",0.190836154154694
"527","RN7SL714P",0.0245489342684374
"528","AP001207.1",-0.0328594771752875
"529","ATP23",0.0791983127822273
"530","PLIN4",0.393139059111344
"531","AC008079.1",0.0287907907688725
"532","MTND4P24",-0.051023270487842
"533","AC244100.3",-0.0289224057220201
"534","Y_RNA",0.0997414368538029
"535","AL035411.1",0.0201218137600108
"536","AL157944.1",-0.0395088620086651
"537","DSCR4-IT1",0.0738072318339777
"538","HMGN2P10",0.12232930199166
"539","ARL17B",0.151615706094467
"540","RLIMP1",0.123958742540861
"541","COPS5P1",0.0233306717018364
"542","Y_RNA",-0.0387462111334575
"543","MIR129-2",-0.0207379723240904
"544","PLP2",-0.354854184851468
"545","AC011506.1",0.0873744877979952
"546","TREH",0.240039373722917
"547","AL049861.1",-0.0294552676582458
"548","NOP16",-0.0272341552116935
"549","GNA12",0.368959452828668
"550","HEY2",0.152841904947692
