"","variable","R"
"671","AC020656.2",0.0220048948425001
"672","DDX60L",0.0259104178133252
"673","RN7SL802P",0.0291007326142861
"674","VNN2",0.394910677584349
"675","SH3D21",-0.262728033672694
"676","RNU6-1307P",-0.106815297623576
"677","IGHJ1P",0.440065055410836
"678","LINC01219",-0.106992095003923
"679","PRKAG2-AS1",0.310026265736799
"680","LINC01994",-0.0406709378326344
"681","RCN3",0.167858859734596
"682","PPP4C",-0.257080750967174
"683","COX6CP17",0.0192615355021553
"684","AC003101.3",NA
"685","AL121929.1",-0.013840692362046
"686","MIR638",NA
"687","JAKMIP3",0.203054349870761
"688","AL365440.1",-0.0161216628216223
"689","AC099494.1",0.0964625101734474
"690","AC004233.2",-0.0420958445593895
"691","ALDOA",-0.486694448563844
"692","AC023866.2",0.0673645643582648
"693","CTAGE6",-0.00630043147104821
"694","NCEH1",0.0944640903883726
"695","SMARCC2",0.0557273538887523
"696","RFX4",0.255386883743899
"697","NRAP",-0.000509661677411274
"698","NPM1P19",-0.0640886385724524
"699","RCAN3",0.246134537503073
"700","RNU6-18P",-0.0040677371878341
"701","GALC",0.0870093587238773
"702","ZBTB21",0.262941026005966
"703","MIR548AM",0.0203768156777169
"704","KBTBD8",0.806829887800814
"705","MIR574",-0.051368879199694
"706","ZNF451",0.296896383211029
"707","AC012506.2",0.0516016862358205
"708","AC007557.2",0.0683051365524578
"709","LCN6",0.55192109086396
"710","MED31",0.188851543348419
"711","RNF24",0.108925672642727
"712","BCL7C",-0.174391951676618
"713","SNORD114-6",0.0855887624862948
"714","AC098851.1",0.130946800162947
"715","DROSHA",0.0265872158816639
"716","AC087499.6",0.118133474855213
"717","MIR569",-0.208936986360328
"718","LEMD2",-0.0770624177018525
"719","BTLA",0.859096613919547
"720","RNA5-8SP7",-0.0728607659286646
"721","TSPAN19",0.194076106344988
"722","IGLC3",0.592034086735654
"723","TRAJ36",0.343856958822928
"724","PRDM10",0.211050519989928
"725","LINC01686",0.311602807119518
"726","RNU6-78P",-0.0855937153142564
"727","DUX4L11",NA
"728","AC015712.1",0.0679873518384523
"729","AC137803.1",-0.0378714730523843
"730","AL022316.1",0.217208472760437
"731","AC008738.4",0.195609644113926
"732","UQCRB",0.00989220000179152
"733","U8",-0.0348526272005362
"734","MIR3117",0.0196823966680541
"735","DIPK1B",0.251907226909491
"736","Z98742.1",-0.0498901878797552
"737","MRPL20-AS1",0.126205919793457
"738","RNF5",-0.0451653228575609
"739","ONECUT1",0.164634722962144
"740","AC091946.2",0.0343618254787205
"741","MIR217",0.0306862645751367
"742","POTEC",-0.0505785913047916
"743","RN7SL49P",0.0902211263053076
"744","BNIP3P32",0.134351875152993
"745","ITFG1-AS1",0.0771552192446949
"746","CCDC63",0.109010168104433
"747","CDK8",0.00184228415366899
"748","USP9YP34",NA
"749","Z98949.3",-0.146557467996278
"750","AL162386.2",0.251634470228039
"751","AL606490.5",-0.0205141962323424
"752","PCBP3",0.435028878376401
"753","LAMA1",0.167056654965359
"754","DEFB4B",-0.0314600843347577
"755","TAF9B",0.36214568874654
"756","PLK3",0.0823394520523404
"757","DOC2A",-0.123297678682155
"758","ULK4P1",0.07747278722691
"759","MPLKIP",-0.187611410417316
"760","RN7SL144P",0.0727866650339069
"761","LIPJ",0.290350414388838
"762","RIC8B",0.34029506405197
"763","TRAJ23",0.174612317631621
"764","RPL32P31",-0.0640621846568074
