"","variable","R"
"486","AC137675.1",-0.0670349860141441
"487","MIR6131",0.00282757341105541
"488","AC008267.7",-0.148834411094414
"489","AC068308.1",0.09792524094989
"490","LINC02747",-0.0140704449418132
"491","MRPS11",-0.0575586898383747
"492","RPL7P22",0.0124784240390784
"493","RNA5SP442",-0.0965076401654865
"494","EPB41L2",0.647426027464068
"495","AL772337.3",-0.109685156396382
"496","EPHA3",0.514094817418792
"497","CENPBD1P1",0.049894947005716
"498","C2orf27A",0.251899264579275
"499","RNU6ATAC25P",-0.142599564351574
"500","WWC2-AS2",0.126305448921154
"501","HMGB1P46",-0.0578412385489581
"502","AC109329.1",-0.00724632494609527
"503","DIO1",0.16802491425731
"504","C1orf35",-0.394518532821223
"505","LDHA",-0.00166313172381463
"506","LINC02826",-0.127801068046692
"507","RN7SL446P",-0.0301268138058022
"508","Metazoa_SRP",-0.0527101873516033
"509","XCL1",0.400173777856959
"510","MIR4740",-0.204558466906597
"511","AL033527.3",-0.299908530299018
"512","UBE3A",0.101271882722838
"513","DNMT3A",0.053195332880144
"514","PPIAP16",-0.0787315884913487
"515","AL662844.3",-0.0808911130592727
"516","AC087857.1",-0.0132240485765631
"517","PDE5A",0.336487079626288
"518","AC061997.1",NA
"519","RN7SL648P",-0.0505560736038538
"520","LINC01730",-0.0927038814573857
"521","RNU6-1045P",-0.0445472140323567
"522","AC110774.1",-0.249411997008826
"523","ZNF304",0.19962059496522
"524","AL359258.3",-0.0977446190794568
"525","AC104316.2",0.0843456100984341
"526","ATP6AP2",0.286975319762205
"527","RN7SL714P",0.0168519184792913
"528","AP001207.1",-0.103810300881433
"529","ATP23",-0.105935817646713
"530","PLIN4",0.134944577205242
"531","AC008079.1",-0.132106006483327
"532","MTND4P24",-0.111175594682362
"533","AC244100.3",-0.106359173413103
"534","Y_RNA",0.118133474855213
"535","AL035411.1",1.69199601286137e-05
"536","AL157944.1",-0.0937122868124057
"537","DSCR4-IT1",0.0713167445447852
"538","HMGN2P10",-0.108798614986512
"539","ARL17B",0.0242383284680178
"540","RLIMP1",0.131357210415652
"541","COPS5P1",0.0651162802074554
"542","Y_RNA",-0.17374296122356
"543","MIR129-2",-0.0553023320921866
"544","PLP2",-0.12739031641305
"545","AC011506.1",-0.0199965870515955
"546","TREH",0.000831068216268832
"547","AL049861.1",0.0293615663951114
"548","NOP16",-0.089431897692019
"549","GNA12",0.34907154253228
"550","HEY2",0.187332728859764
"551","ACOX2",0.348088194750635
"552","AP000542.3",-0.0870317362612616
"553","INTS13",0.0790291132651426
"554","PROSER2",0.0169985797193478
